,agg score,net 1 scores,net 2 scores,net 3 scores,mouse,roi,condition,in-task,time,expDate,hc_v_task auc,net 1 hc_v_task auc,net 2 hc_v_task auc,net 3 hc_v_task auc
1540,4.0623136,1.1136531,1.5053931,0.26327044,Mouse67152,5.0,CLOCK,1.0,663,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1541,3.5802748,1.1343052,1.2513621,-1.5330147,Mouse67152,5.0,CLOCK,1.0,664,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1542,3.156433,0.99501413,1.0535043,-1.9010919,Mouse67152,5.0,CLOCK,1.0,665,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1543,2.93171,1.2368808,0.7551039,-0.68019783,Mouse67152,5.0,CLOCK,1.0,666,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1544,3.496871,1.2433481,1.141324,-0.7060541,Mouse67152,3.0,CLOCK,1.0,667,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1545,3.2451324,0.5145536,1.2793274,0.26522514,Mouse67152,3.0,CLOCK,1.0,668,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1546,3.1865892,0.94647413,1.078103,-0.2416006,Mouse67152,3.0,CLOCK,1.0,669,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1547,2.5787137,1.1590881,0.52585113,-1.2506344,Mouse67152,3.0,CLOCK,1.0,670,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1548,1.9972084,0.5883496,0.33003193,0.029510666,Mouse67152,3.0,CLOCK,1.0,671,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1549,2.961816,0.91401833,0.94597006,-0.36299476,Mouse67152,3.0,CLOCK,1.0,673,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1550,2.3645313,0.90413696,0.4740418,0.06658434,Mouse67152,3.0,CLOCK,1.0,674,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1551,2.004702,0.73494935,0.27933487,-1.8190665,Mouse67152,3.0,CLOCK,1.0,675,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1552,2.404013,0.53317344,0.73381096,-0.9705584,Mouse67152,3.0,CLOCK,1.0,676,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1553,4.2787595,1.4741491,1.4910268,-1.6864867,Mouse67152,3.0,CLOCK,1.0,677,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1554,2.4321303,1.0036311,0.5031965,-1.6791418,Mouse67152,3.0,CLOCK,1.0,678,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1555,3.0399814,0.9233517,0.99773955,-0.5262041,Mouse67152,3.0,CLOCK,1.0,680,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1556,2.5972538,0.87654185,0.71314925,-1.4345195,Mouse67152,3.0,CLOCK,1.0,681,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1557,2.5809114,0.9877257,0.6388539,-1.7306008,Mouse67152,3.0,CLOCK,1.0,682,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1558,4.9269543,1.603681,1.7226796,0.944018,Mouse67152,3.0,CLOCK,1.0,683,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1559,2.221177,0.97866386,0.3129752,-0.77332574,Mouse67152,5.0,CLOCK,1.0,684,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1560,2.282251,0.6484422,0.5742169,-0.79242516,Mouse67152,5.0,CLOCK,1.0,685,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1561,3.3425927,0.92416894,1.1820743,-0.03889416,Mouse67152,5.0,CLOCK,1.0,686,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1562,3.6967974,0.8453814,1.4294175,-0.6543662,Mouse67152,5.0,CLOCK,1.0,687,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1563,3.2003474,0.7182282,1.1771919,0.15267336,Mouse67152,5.0,CLOCK,1.0,688,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1564,3.9752238,0.6756548,1.634951,-0.71889114,Mouse67152,5.0,CLOCK,1.0,689,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1565,4.7259154,1.0409395,1.8699912,-0.6936806,Mouse67152,5.0,CLOCK,1.0,690,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1566,4.078373,1.217007,1.4924982,-1.1505216,Mouse67152,3.0,CLOCK,1.0,691,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1567,2.461177,0.6289613,0.7001023,0.3571858,Mouse67152,3.0,CLOCK,1.0,692,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1568,3.2647667,1.0012596,1.1122178,-0.8115574,Mouse67152,3.0,CLOCK,1.0,693,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1569,3.4255552,0.69452316,1.3320907,-0.46748972,Mouse67152,3.0,CLOCK,1.0,694,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1570,1.2711401,0.5381488,-0.5104137,-1.2320662,Mouse67152,3.0,CLOCK,1.0,695,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1571,3.2025478,0.9824687,1.0790917,-0.66537845,Mouse67152,3.0,CLOCK,1.0,696,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1572,2.097103,0.5113739,0.4702702,-0.045767695,Mouse67152,3.0,CLOCK,1.0,697,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1573,2.3309624,0.9741782,0.41382593,-0.47429866,Mouse67152,3.0,CLOCK,1.0,698,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1574,3.3230283,1.3374842,0.9696331,-0.19640468,Mouse67152,3.0,CLOCK,1.0,699,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1575,2.6776888,0.57872415,0.8837139,0.422406,Mouse67152,3.0,CLOCK,1.0,700,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1576,3.6633134,1.2629032,1.2382993,-1.1090336,Mouse67152,3.0,CLOCK,1.0,701,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1577,2.6664891,1.0401604,0.67683965,-1.7434789,Mouse67152,3.0,CLOCK,1.0,702,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1578,2.0653896,0.7537053,0.2753275,0.41858998,Mouse67152,3.0,CLOCK,1.0,703,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1579,4.4046197,1.293207,1.6178313,-0.1595411,Mouse67152,3.0,CLOCK,1.0,704,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1580,3.122524,0.8240634,1.1095423,-1.8517469,Mouse67152,3.0,CLOCK,1.0,705,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1581,2.1327434,0.4300888,0.5513173,-0.29323772,Mouse67152,3.0,CLOCK,1.0,706,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1582,5.310222,1.6343722,1.9100294,-0.1791944,Mouse67152,5.0,CLOCK,1.0,715,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1583,2.0754807,0.6678814,0.38706627,-1.3388574,Mouse67152,5.0,CLOCK,1.0,716,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1584,3.1123319,0.8637618,1.0844015,-1.585612,Mouse67152,5.0,CLOCK,1.0,717,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1585,4.109931,1.2386131,1.5012208,-1.2856941,Mouse67152,5.0,CLOCK,1.0,718,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1586,3.1666274,0.85536414,1.092957,0.33121353,Mouse67152,5.0,CLOCK,1.0,719,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1587,2.2288325,0.7621397,0.45838836,-0.58887273,Mouse67152,5.0,CLOCK,1.0,720,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1588,3.4061823,1.0061481,1.1961462,-0.67654264,Mouse67152,5.0,CLOCK,1.0,721,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1589,2.744941,0.8196033,0.84420615,-0.643726,Mouse67152,5.0,CLOCK,1.0,722,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1590,2.629752,0.56298167,0.88174266,-0.6017697,Mouse67152,5.0,CLOCK,1.0,723,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1591,3.2948606,1.1840985,1.0338573,-0.2746471,Mouse67152,5.0,CLOCK,1.0,724,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1592,4.993637,1.7884171,1.7018598,-0.36506283,Mouse67152,5.0,CLOCK,1.0,725,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1593,2.4853683,0.764546,0.68694675,-1.6216013,Mouse67152,5.0,CLOCK,1.0,726,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1594,1.9472202,1.145493,-0.15807389,-0.17415272,Mouse67152,5.0,CLOCK,1.0,727,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1595,3.6208248,0.94165885,1.354881,-1.1695628,Mouse67152,5.0,CLOCK,1.0,728,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1596,3.143349,1.0863044,0.9876706,-0.5561748,Mouse67152,5.0,CLOCK,1.0,729,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1597,1.9105053,0.2404903,0.45587206,-0.47913477,Mouse67152,5.0,CLOCK,1.0,730,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1598,3.9207246,1.4158827,1.3160223,-1.0509498,Mouse67152,5.0,CLOCK,1.0,731,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1599,2.382013,0.65069073,0.6629678,-1.4140514,Mouse67152,2.0,CLOCK,1.0,732,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1600,3.8478508,1.0222336,1.4229276,0.4251166,Mouse67152,5.0,CLOCK,1.0,733,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1601,3.8316817,1.3996347,1.2697777,-0.84057945,Mouse67152,5.0,CLOCK,1.0,734,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1602,2.9649396,0.9761025,0.92041427,-0.5304416,Mouse67152,5.0,CLOCK,1.0,735,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1603,3.2113268,0.94201946,1.0846596,0.24809253,Mouse67152,3.0,CLOCK,1.0,736,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1604,4.3573422,1.4071484,1.55468,-0.7437037,Mouse67152,3.0,CLOCK,1.0,737,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1605,4.8663807,1.5881068,1.7224866,-0.08419408,Mouse67152,3.0,CLOCK,1.0,738,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1606,3.088717,1.1578658,0.9227107,-1.3471848,Mouse67152,3.0,CLOCK,1.0,739,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1607,4.2382607,1.3351957,1.5191814,-0.42212024,Mouse67152,3.0,CLOCK,1.0,740,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1608,2.8426929,0.8050584,0.90652174,0.04072019,Mouse67152,3.0,CLOCK,1.0,741,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1609,3.4735258,1.2048277,1.1266427,0.24727479,Mouse67152,3.0,CLOCK,1.0,742,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1610,3.0596325,1.0906495,0.9109671,0.19163807,Mouse67152,3.0,CLOCK,1.0,743,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1611,4.557593,1.7865086,1.4935452,-1.794038,Mouse67152,3.0,CLOCK,1.0,744,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1612,2.3528152,0.7615747,0.54366994,0.24438255,Mouse67152,3.0,CLOCK,1.0,745,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1613,3.1062627,1.0407605,0.98680234,-0.63306206,Mouse67152,3.0,CLOCK,1.0,746,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1614,3.2092164,0.5900528,1.2483366,-0.68329185,Mouse67152,3.0,CLOCK,1.0,747,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1615,2.4130726,0.49170378,0.7588228,-0.87116855,Mouse67152,3.0,CLOCK,1.0,748,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1616,2.4611368,0.048675317,0.954802,-0.039163977,Mouse67152,5.0,CLOCK,1.0,749,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1617,2.0229895,0.70096105,0.2948358,-0.2990391,Mouse67152,5.0,CLOCK,1.0,750,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1618,2.6678927,0.6093763,0.8915815,-0.8230734,Mouse67152,5.0,CLOCK,1.0,751,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1619,4.2542124,1.1406318,1.6042911,-0.29682615,Mouse67152,5.0,CLOCK,1.0,752,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1620,2.2732146,0.40273678,0.69648874,-1.2551175,Mouse67152,5.0,CLOCK,1.0,753,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1621,2.2107782,0.778515,0.41964975,-0.1268494,Mouse67152,5.0,CLOCK,1.0,754,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1622,3.9491136,1.0352391,1.4895396,-0.45716387,Mouse67152,5.0,CLOCK,1.0,755,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1623,2.001697,0.81714684,0.1913954,-0.24922962,Mouse67152,5.0,CLOCK,1.0,756,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1624,2.7771633,0.7496988,0.8896237,-0.076539434,Mouse67152,5.0,CLOCK,1.0,757,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1625,1.5013994,0.31920764,-0.027744416,-0.110526904,Mouse67152,5.0,CLOCK,1.0,758,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1626,4.612467,1.4337665,1.6728536,-0.829315,Mouse67152,5.0,CLOCK,1.0,759,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1627,2.9403293,0.9628024,0.9069878,-0.37845418,Mouse67152,5.0,CLOCK,1.0,760,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1628,3.3768106,1.311919,1.0202926,-0.22262275,Mouse67152,5.0,CLOCK,1.0,761,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1629,3.056923,1.0167786,0.9696494,-0.93845534,Mouse67152,5.0,CLOCK,1.0,762,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1630,2.2623954,0.68635064,0.53959036,-0.9921196,Mouse67152,5.0,CLOCK,1.0,763,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1631,1.8511358,0.86046886,0.012444205,-1.1815546,Mouse67152,5.0,CLOCK,1.0,764,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1632,2.8892248,0.79344875,0.94492775,0.023827959,Mouse67152,1.0,CLOCK,1.0,765,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1633,2.7017696,0.9721603,0.7314196,-0.65292937,Mouse67152,1.0,CLOCK,1.0,766,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1634,2.2973244,1.1316792,0.27997705,-0.99339265,Mouse67152,1.0,CLOCK,1.0,767,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1635,2.4888337,0.8372214,0.6433537,-0.9567849,Mouse67152,1.0,CLOCK,1.0,768,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1636,3.0143297,1.276444,0.8047742,-1.7237133,Mouse67152,1.0,CLOCK,1.0,769,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1637,2.8792384,1.4134458,0.5894245,-0.21560946,Mouse67152,1.0,CLOCK,1.0,770,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1638,2.7119153,0.87715656,0.80080944,-1.5180618,Mouse67152,1.0,CLOCK,1.0,771,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1639,1.9270688,0.08655374,0.52287304,0.19000268,Mouse67152,1.0,CLOCK,1.0,772,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1640,2.4460154,0.4644339,0.7644465,0.44084147,Mouse67152,1.0,CLOCK,1.0,773,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1641,2.9827473,0.667308,1.0403783,0.8180257,Mouse67152,1.0,CLOCK,1.0,774,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1642,2.881232,0.8629995,0.9158648,-0.41361305,Mouse67152,1.0,CLOCK,1.0,775,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1643,2.8862476,0.7972532,0.94523084,-0.14821371,Mouse67152,5.0,CLOCK,1.0,776,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1644,3.1150303,0.66272914,1.1657938,-0.9040216,Mouse67152,5.0,CLOCK,1.0,777,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1645,2.2526815,0.9413048,0.35338077,-0.15358207,Mouse67152,5.0,CLOCK,1.0,778,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1646,4.970872,1.1192949,1.9429197,0.050460283,Mouse67152,5.0,CLOCK,1.0,779,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1647,2.7146482,0.9588206,0.75776464,-1.3324052,Mouse67152,4.0,CLOCK,1.0,780,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1648,1.8150803,0.6094343,0.12674393,0.057658434,Mouse67152,4.0,CLOCK,1.0,781,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1649,4.885453,1.5539919,1.7557764,-0.87891865,Mouse67152,4.0,CLOCK,1.0,782,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1650,3.037895,0.930084,0.99127483,-0.4245659,Mouse67152,5.0,CLOCK,1.0,783,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1651,3.3157446,1.0720692,1.1124027,-0.89191747,Mouse67152,3.0,CLOCK,1.0,784,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1652,2.867635,0.81852674,0.93586355,-0.9076645,Mouse67152,3.0,CLOCK,1.0,785,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1653,3.0279207,0.64764285,1.1080673,-0.30280393,Mouse67152,3.0,CLOCK,1.0,786,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1654,2.3770752,0.8031654,0.5578333,-0.33705702,Mouse67152,3.0,CLOCK,1.0,787,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1655,2.346245,0.62470365,0.62314886,-0.058684867,Mouse67152,3.0,CLOCK,1.0,788,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1656,3.3961978,1.3917543,0.9918349,-0.3216023,Mouse67152,3.0,CLOCK,1.0,789,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1657,2.528533,0.91250426,0.5942578,0.50829446,Mouse67152,3.0,CLOCK,1.0,790,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1658,2.3923383,0.63404214,0.6434485,0.33129817,Mouse67152,3.0,CLOCK,1.0,791,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1659,2.5590448,0.38564947,0.8727739,0.70515317,Mouse67152,5.0,CLOCK,1.0,792,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1660,1.8803015,0.21257477,0.41108644,0.46248528,Mouse67152,5.0,CLOCK,1.0,793,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1661,2.7277005,0.5391039,0.9311476,0.5799125,Mouse67152,1.0,CLOCK,1.0,794,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1662,2.8941357,0.47413927,1.0588611,0.89627653,Mouse67152,1.0,CLOCK,1.0,795,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1663,2.9797275,0.67795545,1.0730383,-0.8335357,Mouse67152,1.0,CLOCK,1.0,796,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1664,2.8702528,1.0912807,0.7732845,0.17120004,Mouse67152,1.0,CLOCK,1.0,797,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1665,1.7802318,0.5125302,0.19174269,-1.4345248,Mouse67152,1.0,CLOCK,1.0,798,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1666,3.2819135,0.9175217,1.1367333,0.39062792,Mouse67152,1.0,CLOCK,1.0,799,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1667,3.2901194,1.0566415,1.0828321,0.19971637,Mouse67152,1.0,CLOCK,1.0,800,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1668,2.263183,0.6292478,0.53541744,0.40455598,Mouse67152,1.0,CLOCK,1.0,801,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1669,4.1486707,1.2907583,1.4907999,-0.42634273,Mouse67152,1.0,CLOCK,1.0,802,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1670,3.3471894,0.65723336,1.2890482,0.15311714,Mouse67152,5.0,CLOCK,1.0,803,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1671,2.8065774,0.8758997,0.8693491,-1.3426105,Mouse67152,5.0,CLOCK,1.0,804,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1672,2.7710943,0.517331,0.99226147,-0.23464583,Mouse67152,5.0,CLOCK,1.0,805,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1673,2.0531855,0.8857233,0.2001956,-0.3988944,Mouse67152,5.0,CLOCK,1.0,806,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1674,3.78103,1.2394807,1.3180666,-1.100144,Mouse67152,5.0,CLOCK,1.0,807,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1675,3.8572392,1.3769546,1.2911797,-0.5083633,Mouse67152,5.0,CLOCK,1.0,808,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1676,3.1251714,1.3241931,0.85338926,-1.1192144,Mouse67152,5.0,CLOCK,1.0,809,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1677,2.4576733,0.9302836,0.55669045,-0.58704746,Mouse67152,5.0,CLOCK,1.0,810,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1678,2.4257553,0.72706085,0.6406001,-0.32573432,Mouse67152,5.0,CLOCK,1.0,811,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1679,2.2088497,0.94447654,0.3307563,-1.094334,Mouse67152,5.0,CLOCK,1.0,812,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1680,3.9259646,1.1320733,1.4321265,-0.102415465,Mouse67152,5.0,CLOCK,1.0,813,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1681,3.1833863,1.0570326,1.0362635,-1.0921148,Mouse67152,3.0,CLOCK,1.0,814,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1682,4.5839534,0.87210184,1.8574091,-0.4065191,Mouse67152,3.0,CLOCK,1.0,815,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1683,2.3498433,0.82963544,0.53602886,-1.3099302,Mouse67152,3.0,CLOCK,1.0,816,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1684,2.0482635,0.5519548,0.42711207,-1.0889583,Mouse67152,3.0,CLOCK,1.0,817,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1685,4.1382794,1.0212001,1.5944722,-0.5531033,Mouse67152,3.0,CLOCK,1.0,818,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1686,3.2713265,1.0425535,1.086823,-0.20261034,Mouse67152,5.0,CLOCK,1.0,819,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1687,2.913577,1.0983818,0.7804891,0.7852107,Mouse67152,5.0,CLOCK,1.0,820,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1688,3.4286928,1.3057721,1.0605658,-0.3675266,Mouse67152,5.0,CLOCK,1.0,821,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1689,3.0426502,0.9109581,0.98026675,0.5079585,Mouse67152,5.0,CLOCK,1.0,822,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1690,4.104008,1.0895733,1.5242811,0.7708445,Mouse67152,5.0,CLOCK,1.0,823,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1691,2.6746566,0.95235753,0.72940516,-1.2068167,Mouse67152,5.0,CLOCK,1.0,824,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1692,1.9065174,0.5002083,0.29756683,-0.051688302,Mouse67152,5.0,CLOCK,1.0,825,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1693,3.531453,1.178932,1.1807166,0.018844966,Mouse67152,5.0,CLOCK,1.0,826,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1694,1.9087796,0.59732646,0.27133006,-1.5858821,Mouse67152,5.0,CLOCK,1.0,827,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1695,1.9974287,0.5168146,0.38768193,-0.45981762,Mouse67152,5.0,CLOCK,1.0,828,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1696,3.6003444,1.3783876,1.1446588,-1.3119366,Mouse67152,5.0,CLOCK,1.0,829,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
