,comp score,net 1 scores,net 2 scores,net 3 scores,flx,mouse,time,expDate,auc (last-30-minutes),net 1 auc (last-30-minutes),net 2 auc (last-30-minutes),net 3 auc (last-30-minutes)
30480,3.115634,0.100646175,0.12500964,0.06285937,0.0,Mouse78751,550,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30481,5.72098,0.13093492,0.2638301,0.054612707,0.0,Mouse78751,551,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30482,3.0933878,0.09816008,0.12634529,0.03498443,0.0,Mouse78751,552,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30483,2.8528247,0.09810687,0.113445476,0.0004909802,0.0,Mouse78751,553,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30484,3.5725348,0.056145016,0.17876887,0.057895012,0.0,Mouse78751,554,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30485,2.7047613,0.074516945,0.117692836,0.017314805,0.0,Mouse78751,555,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30486,3.4252567,0.09097565,0.15048641,0.034593094,0.0,Mouse78751,556,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30487,4.0141172,0.12452841,0.16578813,0.041627146,0.0,Mouse78751,557,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30488,2.2603397,0.07099468,0.09194217,0.04417984,0.0,Mouse78751,558,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30489,3.5394554,0.11166545,0.14648682,0.0045124376,0.0,Mouse78751,559,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30490,2.2102401,0.10406964,0.07117112,0.0058550527,0.0,Mouse78751,560,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30491,3.4408484,0.123837575,0.13116212,0.056610975,0.0,Mouse78751,561,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30492,2.6682358,0.12833709,0.08107327,0.0821568,0.0,Mouse78751,562,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30493,1.8411875,0.04907126,0.07973948,0.04285636,0.0,Mouse78751,563,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30494,3.237145,0.10458984,0.13058688,0.048886646,0.0,Mouse78751,564,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30495,2.8323245,0.06615243,0.13004048,0.022304544,0.0,Mouse78751,565,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30496,1.2636642,0.020132493,0.061499257,0.05675055,0.0,Mouse78751,566,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30497,4.3519964,0.09165006,0.2037973,0.07778313,0.0,Mouse78751,567,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30498,1.4809071,0.06446841,0.050422862,0.01206821,0.0,Mouse78751,568,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30499,3.0427148,0.0862337,0.13091572,0.021072792,0.0,Mouse78751,569,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30500,3.4503734,0.12628679,0.13048154,0.052303486,0.0,Mouse78751,570,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30501,3.1631224,0.08349257,0.13851973,0.04936608,0.0,Mouse78751,571,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30502,2.0842767,0.08901346,0.07074052,0.04550587,0.0,Mouse78751,572,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30503,3.0124495,0.09387321,0.12396475,0.036010884,0.0,Mouse78751,573,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30504,2.1573243,0.10998944,0.06475881,0.0003521522,0.0,Mouse78751,574,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30505,4.28439,0.13682194,0.17625642,0.00750975,0.0,Mouse78751,575,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30506,3.823429,0.14776632,0.14111708,0.03203782,0.0,Mouse78751,576,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30507,2.608056,0.11739134,0.08734892,0.0025271897,0.0,Mouse78751,577,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30508,3.3089066,0.107490204,0.13428448,0.023592947,0.0,Mouse78751,578,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30509,2.109525,0.10469937,0.06497828,0.00084369374,0.0,Mouse78751,579,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30510,2.2001672,0.08202735,0.082251854,0.03497389,0.0,Mouse78751,580,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30511,2.8956234,0.11509101,0.10459232,0.03374829,0.0,Mouse78751,581,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30512,4.0155582,0.13795616,0.1590342,0.017484874,0.0,Mouse78751,582,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30513,3.2050693,0.11263986,0.124737546,0.030374685,0.0,Mouse78751,583,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30514,3.7071722,0.15139572,0.13249385,0.020945992,0.0,Mouse78751,584,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30515,3.0984683,0.118681535,0.11551022,0.013893352,0.0,Mouse78751,585,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30516,2.3306706,0.11287202,0.07338045,0.0022297609,0.0,Mouse78751,586,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30517,3.459616,0.09083266,0.14932407,0.11081074,0.0,Mouse78751,587,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30518,2.6727538,0.10678411,0.095975794,0.036737207,0.0,Mouse78751,588,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30519,2.6446872,0.07984913,0.11087155,0.01929841,0.0,Mouse78751,589,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30520,3.1165833,0.1129077,0.12052029,0.0016346608,0.0,Mouse78751,590,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30521,2.5938497,0.10319576,0.09491441,0.0007151964,0.0,Mouse78751,591,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30522,2.6368032,0.090773486,0.10353235,0.029648278,0.0,Mouse78751,592,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30523,4.5685697,0.12567712,0.19780718,0.054518208,0.0,Mouse78751,593,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30524,4.282096,0.10299577,0.1952431,0.02470826,0.0,Mouse78751,594,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30525,4.471724,0.11856787,0.19616431,0.05476641,0.0,Mouse78751,595,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30526,3.5345902,0.1122816,0.14534181,0.015835276,0.0,Mouse78751,596,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30527,3.2617247,0.10877918,0.13058564,0.026172562,0.0,Mouse78751,597,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30528,3.1691597,0.10123693,0.12946308,0.026208,0.0,Mouse78751,598,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30529,3.6162872,0.12705067,0.14034587,0.043950915,0.0,Mouse78751,599,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30530,3.782488,0.12097513,0.15374807,0.047053456,0.0,Mouse78751,600,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30531,2.519662,0.12932274,0.07501326,0.0031118717,0.0,Mouse78751,601,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30532,2.674093,0.091212444,0.10610668,0.015918188,0.0,Mouse78751,602,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30533,2.5751894,0.09965973,0.0957737,0.0029903927,0.0,Mouse78751,603,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30534,2.3370624,0.094904155,0.08353177,0.020365158,0.0,Mouse78751,604,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30535,2.703138,0.087261,0.10790547,0.06810606,0.0,Mouse78751,605,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30536,3.1746373,0.13076837,0.11065822,0.06736446,0.0,Mouse78751,606,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30537,2.5509982,0.10938816,0.086967655,0.04079752,0.0,Mouse78751,607,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30538,2.0246391,0.091619246,0.06731354,0.006775576,0.0,Mouse78751,608,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30539,2.8880947,0.12400338,0.10001053,0.008278021,0.0,Mouse78751,609,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30540,2.164533,0.086489566,0.07729174,0.039622962,0.0,Mouse78751,610,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30541,3.7774842,0.11637124,0.15503027,0.072916456,0.0,Mouse78751,611,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30542,3.5373483,0.10831248,0.1454962,0.06982537,0.0,Mouse78751,612,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30543,3.3555036,0.115548484,0.12827525,0.11740009,0.0,Mouse78751,613,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30544,3.4234734,0.115119025,0.13644004,0.028989635,0.0,Mouse78751,614,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30545,3.4079504,0.069886915,0.1626681,0.015429714,0.0,Mouse78751,615,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30546,3.5794475,0.07328118,0.16925302,0.054763954,0.0,Mouse78751,616,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30547,2.1545053,0.10830093,0.064654045,0.021730242,0.0,Mouse78751,617,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30548,4.0336094,0.10509369,0.17916541,0.02337985,0.0,Mouse78751,618,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30549,2.7994976,0.12122241,0.096314795,0.0086415615,0.0,Mouse78751,619,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30550,3.627058,0.11976163,0.14680944,0.00855452,0.0,Mouse78751,620,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30551,2.8878324,0.09361558,0.11803538,0.0039014874,0.0,Mouse78751,621,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30552,1.3957833,0.07160803,0.041517787,0.0029823023,0.0,Mouse78751,622,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30553,2.5356226,0.08316685,0.1007628,0.05660517,0.0,Mouse78751,623,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30554,2.8249736,0.11235759,0.10212409,0.02998512,0.0,Mouse78751,624,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30555,3.2854815,0.11753406,0.12788354,0.0027573504,0.0,Mouse78751,625,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30556,3.1174514,0.120531335,0.11426537,0.04377978,0.0,Mouse78751,626,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30557,4.182906,0.12999244,0.17385642,0.0150088025,0.0,Mouse78751,627,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30558,3.0689676,0.08492365,0.13397133,0.004673294,0.0,Mouse78751,628,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30559,4.7497277,0.14757673,0.19810672,0.0015307169,0.0,Mouse78751,629,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30560,3.7989593,0.12725116,0.15227108,0.018892638,0.0,Mouse78751,630,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30561,4.226876,0.115538865,0.18133143,0.099189416,0.0,Mouse78751,631,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30562,4.0913854,0.092370786,0.18908498,0.046873342,0.0,Mouse78751,632,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30563,2.7383811,0.110896654,0.09859731,0.011354292,0.0,Mouse78751,633,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30564,4.2577496,0.08654262,0.20211962,0.05532406,0.0,Mouse78751,634,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30565,3.8776438,0.0953415,0.17314965,0.07847387,0.0,Mouse78751,635,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30566,3.992836,0.12143789,0.1681196,0.000318393,0.0,Mouse78751,636,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30567,5.0812364,0.13693853,0.2228183,0.034252595,0.0,Mouse78751,637,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30568,3.4803166,0.11206259,0.14282972,0.0016770982,0.0,Mouse78751,638,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30569,4.395158,0.14391367,0.17806703,0.022877509,0.0,Mouse78751,639,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30570,2.7175133,0.09433339,0.10664031,0.021384412,0.0,Mouse78751,640,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30571,3.11095,0.114202954,0.117975675,0.03495793,0.0,Mouse78751,641,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30572,4.23337,0.12126248,0.18135189,0.030204065,0.0,Mouse78751,642,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30573,4.120977,0.121197395,0.17482229,0.026219517,0.0,Mouse78751,643,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30574,4.296806,0.12661973,0.18007085,0.07488323,0.0,Mouse78751,644,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30575,4.2337637,0.12933546,0.17667682,0.029198905,0.0,Mouse78751,645,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30576,2.2240677,0.081640854,0.08464487,0.01809053,0.0,Mouse78751,646,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30577,3.092596,0.10707422,0.12027981,0.052997887,0.0,Mouse78751,647,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30578,3.5748103,0.10123586,0.15345635,0.033956196,0.0,Mouse78751,648,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30579,3.115865,0.07728549,0.139722,0.040370952,0.0,Mouse78751,649,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30580,3.7961226,0.113429934,0.16036902,0.015456956,0.0,Mouse78751,650,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30581,3.6908998,0.11711353,0.15176389,0.018465599,0.0,Mouse78751,651,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30582,3.1855073,0.10102976,0.13058186,0.025824593,0.0,Mouse78751,652,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30583,3.9827197,0.10211265,0.17522354,0.084245995,0.0,Mouse78751,653,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30584,4.1107445,0.14686133,0.15940896,0.019855944,0.0,Mouse78751,654,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30585,3.0047364,0.09385109,0.1240214,0.024342878,0.0,Mouse78751,655,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30586,3.243833,0.08741351,0.14160155,0.036817092,0.0,Mouse78751,656,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30587,2.9264152,0.09283211,0.11694243,0.093029514,0.0,Mouse78751,657,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30588,2.1596246,0.08565647,0.07792331,0.029561399,0.0,Mouse78751,658,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30589,2.9977906,0.08764038,0.12504533,0.07522798,0.0,Mouse78751,659,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30590,1.8218151,0.03681772,0.08597064,0.03836405,0.0,Mouse78751,660,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30591,2.3540554,0.0779559,0.093761206,0.037549656,0.0,Mouse78751,661,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30592,3.2467773,0.13525838,0.11511148,0.0036565394,0.0,Mouse78751,662,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30593,3.9786909,0.10016656,0.17781466,0.045306105,0.0,Mouse78751,663,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30594,3.4188182,0.10727396,0.14079967,0.028289462,0.0,Mouse78751,664,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30595,2.411932,0.039770793,0.11840873,0.06646599,0.0,Mouse78751,665,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30596,2.0274136,0.05861302,0.08473269,0.05600585,0.0,Mouse78751,666,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30597,4.0298634,0.06848203,0.19899243,0.056915388,0.0,Mouse78751,667,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30598,1.7365252,0.06762102,0.063455604,0.022346675,0.0,Mouse78751,668,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30599,3.0867035,0.06700061,0.14459515,0.026992997,0.0,Mouse78751,669,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30600,2.4893134,0.09728164,0.09148973,0.01521785,0.0,Mouse78751,670,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30601,2.3681397,0.07051093,0.098701775,0.043945957,0.0,Mouse78751,671,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30602,2.2175152,0.06739858,0.092071645,0.030687803,0.0,Mouse78751,672,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30603,3.554617,0.08532389,0.16164671,0.032704756,0.0,Mouse78751,673,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30604,2.6819654,0.053934965,0.12646034,0.062389996,0.0,Mouse78751,674,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30605,3.1485758,0.10849197,0.124955505,0.0034195352,0.0,Mouse78751,675,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30606,3.2138746,0.10526771,0.12877123,0.049389165,0.0,Mouse78751,676,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30607,3.3714542,0.09305102,0.14659624,0.021784501,0.0,Mouse78751,677,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30608,1.977072,0.09092348,0.06508767,0.0017454554,0.0,Mouse78751,678,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30609,4.3194633,0.13073131,0.18222181,0.0009628465,0.0,Mouse78751,679,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30610,2.9263182,0.13315548,0.09713946,0.0033758483,0.0,Mouse78751,680,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30611,3.8577082,0.14395764,0.1467187,0.0018829061,0.0,Mouse78751,681,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30612,2.0963068,0.091504596,0.07092581,0.02413781,0.0,Mouse78751,682,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30613,1.6601924,0.07853822,0.05252132,0.02103647,0.0,Mouse78751,683,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30614,1.5924643,0.06643547,0.055212155,0.029257473,0.0,Mouse78751,684,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30615,2.4491184,0.10877525,0.082444504,0.012517884,0.0,Mouse78751,685,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30616,3.3734062,0.10992849,0.137504,0.005535614,0.0,Mouse78751,686,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30617,1.7884576,0.060795687,0.069844656,0.039286017,0.0,Mouse78751,687,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30618,2.4013536,0.07709029,0.09816512,0.013149009,0.0,Mouse78751,688,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30619,5.0335064,0.13837399,0.21932808,0.029283524,0.0,Mouse78751,689,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30620,2.9289012,0.0932557,0.11757129,0.076237574,0.0,Mouse78751,690,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30621,3.3660648,0.07314793,0.15691985,0.045864463,0.0,Mouse78751,691,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30622,1.9738835,0.06111504,0.08126616,0.028033882,0.0,Mouse78751,692,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30623,3.9327233,0.118870094,0.16467382,0.031407718,0.0,Mouse78751,693,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30624,2.4633152,0.07884625,0.09945845,0.0452146,0.0,Mouse78751,694,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30625,2.2898977,0.08499862,0.0870862,0.007359033,0.0,Mouse78751,695,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30626,1.8418295,0.0696327,0.06951139,0.0010994514,0.0,Mouse78751,696,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30627,1.9075607,0.102489956,0.053286243,0.02105937,0.0,Mouse78751,697,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30628,2.80841,0.10339973,0.10661504,0.024863424,0.0,Mouse78751,698,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30629,2.6258423,0.08465145,0.105071425,0.061910268,0.0,Mouse78751,699,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30630,3.5481339,0.107245006,0.14719625,0.060004633,0.0,Mouse78751,700,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30631,3.5208607,0.09992202,0.15044081,0.046670932,0.0,Mouse78751,701,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30632,2.7059014,0.08020268,0.114627615,0.012558821,0.0,Mouse78751,702,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30633,1.8574736,0.07102204,0.06945085,0.005309178,0.0,Mouse78751,703,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30634,2.7670915,0.09620211,0.10764208,0.041525908,0.0,Mouse78751,704,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30635,2.347723,0.10299859,0.07931069,0.022797143,0.0,Mouse78751,705,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30636,3.948607,0.11965224,0.16431719,0.0509927,0.0,Mouse78751,706,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30637,4.098602,0.06266366,0.2067997,0.050766047,0.0,Mouse78751,707,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30638,3.216842,0.10189149,0.12908494,0.0919698,0.0,Mouse78751,708,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30639,2.6576173,0.08310554,0.109188624,0.031870972,0.0,Mouse78751,709,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30640,3.8562884,0.12748873,0.15346363,0.067434385,0.0,Mouse78751,710,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30641,4.2857447,0.112803355,0.18929212,0.03412427,0.0,Mouse78751,711,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30642,2.6546187,0.10322773,0.09794557,0.014420571,0.0,Mouse78751,712,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30643,3.9655902,0.09148667,0.18397504,0.002731678,0.0,Mouse78751,713,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30644,3.126316,0.11602011,0.11838972,0.0220535,0.0,Mouse78751,714,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30645,4.30142,0.11150351,0.18911715,0.07742242,0.0,Mouse78751,715,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30646,3.103547,0.09190798,0.13107708,0.024617855,0.0,Mouse78751,716,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30647,2.0420911,0.10069561,0.05876308,0.10508158,0.0,Mouse78751,717,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30648,1.2141372,0.06400941,0.032013547,0.07382252,0.0,Mouse78751,718,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30649,4.127216,0.15151955,0.1541086,0.10171575,0.0,Mouse78751,719,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30650,2.6174424,0.10936959,0.09186228,0.020083938,0.0,Mouse78751,720,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30651,1.7998226,0.050789453,0.07551671,0.05974072,0.0,Mouse78751,721,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30652,1.6502976,0.061343644,0.061050802,0.04356955,0.0,Mouse78751,722,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30653,2.2790594,0.07042759,0.09432107,0.022905642,0.0,Mouse78751,723,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30654,2.6507535,0.10297181,0.097525366,0.02222719,0.0,Mouse78751,724,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
30655,3.3240814,0.09450739,0.141822,0.046619006,0.0,Mouse78751,725,040723,0.5610492452363276,0.5439240572592465,0.5596302562198999,0.46550775227000174
